user_id,group,converted,revenue,signup_date
7816,treatment,0,0,2024-01-27
7817,treatment,0,0,2024-01-08
7818,treatment,1,300,2024-01-15
7819,treatment,1,30,2024-01-21
7820,treatment,0,0,2024-01-30
7821,treatment,0,0,2024-01-23
7822,treatment,0,0,2024-01-19
7823,treatment,0,0,2024-01-15
7824,treatment,0,0,2024-01-08
7825,treatment,0,0,2024-01-08
7826,treatment,0,0,2024-01-19
7827,treatment,1,300,2024-01-09
7828,treatment,0,0,2024-01-30
7829,treatment,0,0,2024-01-24
7830,treatment,0,0,2024-01-17
7831,treatment,0,0,2024-01-08
7832,treatment,0,0,2024-01-12
7833,treatment,0,0,2024-01-27
7834,treatment,0,0,2024-01-15
7835,treatment,0,0,2024-01-04
7836,treatment,0,0,2024-01-06
7837,treatment,0,0,2024-01-30
7838,treatment,0,0,2024-01-29
7839,treatment,0,0,2024-01-16
7840,treatment,0,0,2024-01-26
7841,treatment,0,0,2024-01-25
7842,treatment,0,0,2024-01-05
7843,treatment,0,0,2024-01-23
7844,treatment,0,0,2024-01-13
7845,treatment,0,0,2024-01-15
7846,treatment,0,0,2024-01-17
7847,treatment,0,0,2024-01-25
7848,treatment,0,0,2024-01-30
7849,treatment,0,0,2024-01-22
7850,treatment,0,0,2024-01-27
7851,treatment,0,0,2024-01-20
7852,treatment,0,0,2024-01-22
7853,treatment,0,0,2024-01-05
7854,treatment,0,0,2024-01-19
7855,treatment,0,0,2024-01-07
7856,treatment,0,0,2024-01-03
7857,treatment,0,0,2024-01-13
7858,treatment,0,0,2024-01-14
7859,treatment,0,0,2024-01-16
7860,treatment,0,0,2024-01-13
7861,treatment,0,0,2024-01-02
7862,treatment,0,0,2024-01-14
7863,treatment,0,0,2024-01-20
7864,treatment,0,0,2024-01-07
7865,treatment,0,0,2024-01-05
7866,treatment,1,300,2024-01-14
7867,treatment,0,0,2024-01-09
7868,treatment,0,0,2024-01-10
7869,treatment,0,0,2024-01-07
7870,treatment,0,0,2024-01-28
7871,treatment,0,0,2024-01-14
7872,treatment,0,0,2024-01-25
7873,treatment,1,300,2024-01-14
7874,treatment,1,30,2024-01-25
7875,treatment,0,0,2024-01-28
7876,treatment,0,0,2024-01-02
7877,treatment,0,0,2024-01-17
7878,treatment,0,0,2024-01-27
7879,treatment,0,0,2024-01-20
7880,treatment,0,0,2024-01-04
7881,treatment,0,0,2024-01-13
7882,treatment,0,0,2024-01-18
7883,treatment,0,0,2024-01-03
7884,treatment,1,30,2024-01-19
7885,treatment,0,0,2024-01-05
7886,treatment,0,0,2024-01-01
7887,treatment,0,0,2024-01-09
7888,treatment,0,0,2024-01-24
7889,treatment,0,0,2024-01-08
7890,treatment,0,0,2024-01-03
7891,treatment,0,0,2024-01-02
7892,treatment,0,0,2024-01-01
7893,treatment,0,0,2024-01-12
7894,treatment,0,0,2024-01-22
7895,treatment,0,0,2024-01-13
7896,treatment,0,0,2024-01-10
7897,treatment,0,0,2024-01-17
7898,treatment,0,0,2024-01-30
7899,treatment,0,0,2024-01-11
7900,treatment,1,300,2024-01-05
7901,treatment,0,0,2024-01-25
7902,treatment,0,0,2024-01-27
7903,treatment,0,0,2024-01-09
7904,treatment,0,0,2024-01-13
7905,treatment,0,0,2024-01-28
7906,treatment,1,300,2024-01-20
7907,treatment,0,0,2024-01-23
7908,treatment,0,0,2024-01-30
7909,treatment,0,0,2024-01-11
7910,treatment,0,0,2024-01-23
7911,treatment,1,30,2024-01-04
7912,treatment,0,0,2024-01-21
7913,treatment,0,0,2024-01-11
7914,treatment,0,0,2024-01-09
7915,treatment,0,0,2024-01-07
7916,treatment,0,0,2024-01-16
7917,treatment,0,0,2024-01-23
7918,treatment,0,0,2024-01-26
7919,treatment,0,0,2024-01-23
7920,treatment,0,0,2024-01-25
7921,treatment,0,0,2024-01-05
7922,treatment,0,0,2024-01-06
7923,treatment,0,0,2024-01-19
7924,treatment,0,0,2024-01-01
7925,treatment,1,300,2024-01-27
7926,treatment,0,0,2024-01-16
7927,treatment,0,0,2024-01-28
7928,treatment,0,0,2024-01-18
7929,treatment,0,0,2024-01-24
7930,treatment,0,0,2024-01-13
7931,treatment,0,0,2024-01-01
7932,treatment,0,0,2024-01-10
7933,treatment,0,0,2024-01-07
7934,treatment,0,0,2024-01-05
7935,treatment,0,0,2024-01-13
7936,treatment,0,0,2024-01-22
7937,treatment,0,0,2024-01-16
7938,treatment,0,0,2024-01-24
7939,treatment,0,0,2024-01-20
7940,treatment,0,0,2024-01-22
7941,treatment,0,0,2024-01-14
7942,treatment,0,0,2024-01-11
7943,treatment,1,300,2024-01-19
7944,treatment,0,0,2024-01-23
7945,treatment,0,0,2024-01-02
7946,treatment,0,0,2024-01-28
7947,treatment,0,0,2024-01-08
7948,treatment,0,0,2024-01-13
7949,treatment,1,300,2024-01-07
7950,treatment,0,0,2024-01-12
7951,treatment,1,30,2024-01-28
7952,treatment,0,0,2024-01-08
7953,treatment,0,0,2024-01-16
7954,treatment,0,0,2024-01-18
7955,treatment,1,300,2024-01-19
7956,treatment,0,0,2024-01-28
7957,treatment,0,0,2024-01-04
7958,treatment,0,0,2024-01-28
7959,treatment,0,0,2024-01-25
7960,treatment,0,0,2024-01-28
7961,treatment,0,0,2024-01-12
7962,treatment,0,0,2024-01-16
7963,treatment,0,0,2024-01-21
7964,treatment,0,0,2024-01-22
7965,treatment,0,0,2024-01-17
7966,treatment,0,0,2024-01-04
7967,treatment,0,0,2024-01-30
7968,treatment,0,0,2024-01-20
7969,treatment,0,0,2024-01-26
7970,treatment,1,30,2024-01-24
7971,treatment,1,300,2024-01-24
7972,treatment,0,0,2024-01-26
7973,treatment,0,0,2024-01-22
7974,treatment,1,300,2024-01-24
7975,treatment,0,0,2024-01-09
7976,treatment,0,0,2024-01-05
7977,treatment,1,30,2024-01-17
7978,treatment,0,0,2024-01-17
7979,treatment,0,0,2024-01-02
7980,treatment,0,0,2024-01-02
7981,treatment,0,0,2024-01-21
7982,treatment,0,0,2024-01-23
7983,treatment,0,0,2024-01-07
7984,treatment,0,0,2024-01-04
7985,treatment,0,0,2024-01-13
7986,treatment,0,0,2024-01-20
7987,treatment,0,0,2024-01-30
7988,treatment,0,0,2024-01-30
7989,treatment,0,0,2024-01-11
7990,treatment,0,0,2024-01-26
7991,treatment,0,0,2024-01-03
7992,treatment,0,0,2024-01-27
7993,treatment,0,0,2024-01-02
7994,treatment,0,0,2024-01-16
7995,treatment,0,0,2024-01-03
7996,treatment,0,0,2024-01-24
7997,treatment,0,0,2024-01-15
7998,treatment,0,0,2024-01-17
7999,treatment,1,300,2024-01-16
8000,treatment,0,0,2024-01-20
8001,treatment,0,0,2024-01-07
8002,treatment,0,0,2024-01-16
8003,treatment,0,0,2024-01-05
8004,treatment,1,300,2024-01-02
8005,treatment,0,0,2024-01-01
8006,treatment,0,0,2024-01-22
8007,treatment,0,0,2024-01-29
8008,treatment,0,0,2024-01-13
8009,treatment,0,0,2024-01-16
8010,treatment,0,0,2024-01-05
8011,treatment,0,0,2024-01-03
8012,treatment,0,0,2024-01-27
8013,treatment,0,0,2024-01-27
8014,treatment,0,0,2024-01-15
8015,treatment,0,0,2024-01-16
8016,treatment,0,0,2024-01-11
8017,treatment,0,0,2024-01-25
8018,treatment,0,0,2024-01-19
8019,treatment,0,0,2024-01-18
8020,treatment,1,30,2024-01-21
8021,treatment,0,0,2024-01-09
8022,treatment,0,0,2024-01-08
8023,treatment,0,0,2024-01-22
8024,treatment,0,0,2024-01-19
8025,treatment,0,0,2024-01-22
8026,treatment,0,0,2024-01-05
8027,treatment,0,0,2024-01-17
8028,treatment,0,0,2024-01-05
8029,treatment,0,0,2024-01-14
8030,treatment,0,0,2024-01-07
8031,treatment,0,0,2024-01-09
8032,treatment,0,0,2024-01-28
8033,treatment,0,0,2024-01-17
8034,treatment,0,0,2024-01-03
8035,treatment,0,0,2024-01-08
8036,treatment,0,0,2024-01-22
8037,treatment,0,0,2024-01-13
8038,treatment,0,0,2024-01-16
8039,treatment,0,0,2024-01-21
8040,treatment,1,30,2024-01-29
8041,treatment,1,30,2024-01-10
8042,treatment,0,0,2024-01-18
8043,treatment,0,0,2024-01-03
8044,treatment,0,0,2024-01-12
8045,treatment,0,0,2024-01-16
8046,treatment,0,0,2024-01-18
8047,treatment,0,0,2024-01-17
8048,treatment,0,0,2024-01-07
8049,treatment,0,0,2024-01-30
8050,treatment,0,0,2024-01-19
8051,treatment,0,0,2024-01-23
8052,treatment,0,0,2024-01-28
8053,treatment,1,30,2024-01-23
8054,treatment,0,0,2024-01-08
8055,treatment,0,0,2024-01-17
8056,treatment,0,0,2024-01-21
8057,treatment,0,0,2024-01-26
8058,treatment,0,0,2024-01-25
8059,treatment,0,0,2024-01-28
8060,treatment,0,0,2024-01-27
8061,treatment,0,0,2024-01-07
8062,treatment,0,0,2024-01-01
8063,treatment,1,30,2024-01-08
8064,treatment,0,0,2024-01-19
8065,treatment,1,300,2024-01-29
8066,treatment,0,0,2024-01-20
8067,treatment,0,0,2024-01-20
8068,treatment,0,0,2024-01-10
8069,treatment,0,0,2024-01-30
8070,treatment,0,0,2024-01-12
8071,treatment,0,0,2024-01-24
8072,treatment,0,0,2024-01-01
8073,treatment,0,0,2024-01-24
8074,treatment,0,0,2024-01-25
8075,treatment,0,0,2024-01-25
8076,treatment,0,0,2024-01-21
8077,treatment,0,0,2024-01-04
8078,treatment,0,0,2024-01-04
8079,treatment,0,0,2024-01-09
8080,treatment,0,0,2024-01-15
8081,treatment,0,0,2024-01-24
8082,treatment,0,0,2024-01-26
8083,treatment,0,0,2024-01-15
8084,treatment,0,0,2024-01-26
8085,treatment,0,0,2024-01-28
8086,treatment,0,0,2024-01-07
8087,treatment,1,300,2024-01-12
8088,treatment,0,0,2024-01-03
8089,treatment,0,0,2024-01-20
8090,treatment,1,30,2024-01-09
8091,treatment,0,0,2024-01-14
8092,treatment,0,0,2024-01-13
8093,treatment,0,0,2024-01-24
8094,treatment,1,300,2024-01-28
8095,treatment,0,0,2024-01-12
8096,treatment,1,30,2024-01-01
8097,treatment,0,0,2024-01-19
8098,treatment,0,0,2024-01-30
8099,treatment,0,0,2024-01-16
8100,treatment,0,0,2024-01-12
8101,treatment,0,0,2024-01-10
8102,treatment,1,30,2024-01-02
8103,treatment,0,0,2024-01-18
8104,treatment,0,0,2024-01-13
8105,treatment,0,0,2024-01-29
8106,treatment,0,0,2024-01-24
8107,treatment,0,0,2024-01-06
8108,treatment,0,0,2024-01-12
8109,treatment,0,0,2024-01-28
8110,treatment,0,0,2024-01-28
8111,treatment,0,0,2024-01-29
8112,treatment,0,0,2024-01-22
8113,treatment,1,300,2024-01-04
8114,treatment,0,0,2024-01-01
8115,treatment,0,0,2024-01-11
8116,treatment,0,0,2024-01-23
8117,treatment,0,0,2024-01-08
8118,treatment,0,0,2024-01-02
8119,treatment,0,0,2024-01-02
8120,treatment,0,0,2024-01-16
8121,treatment,0,0,2024-01-01
8122,treatment,0,0,2024-01-04
8123,treatment,0,0,2024-01-06
8124,treatment,0,0,2024-01-30
8125,treatment,0,0,2024-01-21
8126,treatment,0,0,2024-01-20
8127,treatment,0,0,2024-01-14
8128,treatment,1,30,2024-01-20
8129,treatment,0,0,2024-01-26
8130,treatment,0,0,2024-01-15
8131,treatment,0,0,2024-01-07
8132,treatment,0,0,2024-01-07
8133,treatment,1,300,2024-01-18
8134,treatment,0,0,2024-01-29
8135,treatment,0,0,2024-01-23
8136,treatment,0,0,2024-01-02
8137,treatment,0,0,2024-01-20
8138,treatment,1,300,2024-01-15
8139,treatment,0,0,2024-01-01
8140,treatment,0,0,2024-01-21
8141,treatment,0,0,2024-01-17
8142,treatment,0,0,2024-01-20
8143,treatment,0,0,2024-01-29
8144,treatment,0,0,2024-01-25
8145,treatment,1,30,2024-01-13
8146,treatment,0,0,2024-01-12
8147,treatment,0,0,2024-01-24
8148,treatment,1,300,2024-01-22
8149,treatment,0,0,2024-01-15
8150,treatment,0,0,2024-01-24
8151,treatment,0,0,2024-01-05
8152,treatment,0,0,2024-01-07
8153,treatment,0,0,2024-01-08
8154,treatment,1,300,2024-01-23
8155,treatment,0,0,2024-01-14
8156,treatment,0,0,2024-01-04
8157,treatment,0,0,2024-01-21
8158,treatment,0,0,2024-01-29
8159,treatment,0,0,2024-01-14
8160,treatment,0,0,2024-01-10
8161,treatment,1,300,2024-01-22
8162,treatment,0,0,2024-01-30
8163,treatment,0,0,2024-01-30
8164,treatment,0,0,2024-01-28
8165,treatment,0,0,2024-01-16
8166,treatment,0,0,2024-01-11
8167,treatment,0,0,2024-01-22
8168,treatment,0,0,2024-01-29
8169,treatment,0,0,2024-01-25
8170,treatment,0,0,2024-01-26
8171,treatment,0,0,2024-01-14
8172,treatment,0,0,2024-01-14
8173,treatment,0,0,2024-01-02
8174,treatment,0,0,2024-01-22
8175,treatment,0,0,2024-01-13
8176,treatment,0,0,2024-01-03
8177,treatment,0,0,2024-01-30
8178,treatment,0,0,2024-01-18
8179,treatment,0,0,2024-01-22
8180,treatment,0,0,2024-01-04
8181,treatment,0,0,2024-01-21
8182,treatment,0,0,2024-01-21
8183,treatment,0,0,2024-01-19
8184,treatment,1,30,2024-01-16
8185,treatment,0,0,2024-01-28
8186,treatment,0,0,2024-01-04
8187,treatment,0,0,2024-01-19
8188,treatment,1,30,2024-01-23
8189,treatment,0,0,2024-01-15
8190,treatment,0,0,2024-01-01
8191,treatment,0,0,2024-01-16
8192,treatment,0,0,2024-01-15
8193,treatment,0,0,2024-01-16
8194,treatment,0,0,2024-01-22
8195,treatment,0,0,2024-01-20
8196,treatment,0,0,2024-01-01
8197,treatment,0,0,2024-01-17
8198,treatment,0,0,2024-01-05
8199,treatment,0,0,2024-01-30
8200,treatment,0,0,2024-01-05
8201,treatment,0,0,2024-01-26
8202,treatment,0,0,2024-01-07
8203,treatment,1,30,2024-01-13
8204,treatment,0,0,2024-01-12
8205,treatment,0,0,2024-01-04
8206,treatment,0,0,2024-01-30
8207,treatment,0,0,2024-01-25
8208,treatment,0,0,2024-01-04
8209,treatment,0,0,2024-01-23
8210,treatment,0,0,2024-01-21
8211,treatment,0,0,2024-01-21
8212,treatment,0,0,2024-01-06
8213,treatment,0,0,2024-01-24
8214,treatment,0,0,2024-01-15
8215,treatment,0,0,2024-01-21
8216,treatment,0,0,2024-01-19
8217,treatment,0,0,2024-01-06
8218,treatment,0,0,2024-01-30
8219,treatment,0,0,2024-01-12
8220,treatment,0,0,2024-01-14
8221,treatment,0,0,2024-01-18
8222,treatment,0,0,2024-01-28
8223,treatment,0,0,2024-01-12
8224,treatment,1,30,2024-01-24
8225,treatment,0,0,2024-01-24
8226,treatment,0,0,2024-01-15
8227,treatment,0,0,2024-01-19
8228,treatment,0,0,2024-01-28
8229,treatment,0,0,2024-01-08
8230,treatment,0,0,2024-01-09
8231,treatment,0,0,2024-01-05
8232,treatment,0,0,2024-01-05
8233,treatment,0,0,2024-01-06
8234,treatment,0,0,2024-01-23
8235,treatment,0,0,2024-01-03
8236,treatment,0,0,2024-01-05
8237,treatment,0,0,2024-01-01
8238,treatment,0,0,2024-01-11
8239,treatment,0,0,2024-01-26
8240,treatment,0,0,2024-01-21
8241,treatment,0,0,2024-01-20
8242,treatment,0,0,2024-01-01
8243,treatment,0,0,2024-01-07
8244,treatment,0,0,2024-01-15
8245,treatment,0,0,2024-01-17
8246,treatment,0,0,2024-01-29
8247,treatment,0,0,2024-01-08
8248,treatment,0,0,2024-01-30
8249,treatment,1,300,2024-01-26
8250,treatment,0,0,2024-01-28
8251,treatment,1,30,2024-01-02
8252,treatment,1,30,2024-01-26
8253,treatment,0,0,2024-01-13
8254,treatment,0,0,2024-01-12
8255,treatment,0,0,2024-01-05
8256,treatment,0,0,2024-01-13
8257,treatment,0,0,2024-01-06
8258,treatment,1,300,2024-01-25
8259,treatment,0,0,2024-01-15
8260,treatment,0,0,2024-01-30
8261,treatment,0,0,2024-01-23
8262,treatment,0,0,2024-01-22
8263,treatment,0,0,2024-01-21
8264,treatment,0,0,2024-01-22
8265,treatment,0,0,2024-01-30
8266,treatment,0,0,2024-01-11
8267,treatment,0,0,2024-01-04
8268,treatment,0,0,2024-01-01
8269,treatment,0,0,2024-01-15
8270,treatment,0,0,2024-01-12
8271,treatment,0,0,2024-01-09
8272,treatment,0,0,2024-01-11
8273,treatment,0,0,2024-01-05
8274,treatment,0,0,2024-01-24
8275,treatment,0,0,2024-01-07
8276,treatment,0,0,2024-01-08
8277,treatment,0,0,2024-01-01
8278,treatment,0,0,2024-01-25
8279,treatment,0,0,2024-01-01
8280,treatment,0,0,2024-01-03
8281,treatment,0,0,2024-01-08
8282,treatment,1,300,2024-01-28
8283,treatment,0,0,2024-01-11
8284,treatment,0,0,2024-01-01
8285,treatment,0,0,2024-01-14
8286,treatment,0,0,2024-01-01
8287,treatment,0,0,2024-01-06
8288,treatment,0,0,2024-01-21
8289,treatment,0,0,2024-01-27
8290,treatment,0,0,2024-01-06
8291,treatment,1,30,2024-01-03
8292,treatment,0,0,2024-01-10
8293,treatment,0,0,2024-01-12
8294,treatment,0,0,2024-01-10
8295,treatment,0,0,2024-01-22
8296,treatment,0,0,2024-01-02
8297,treatment,0,0,2024-01-24
8298,treatment,0,0,2024-01-28
8299,treatment,0,0,2024-01-22
8300,treatment,0,0,2024-01-13
8301,treatment,0,0,2024-01-16
8302,treatment,0,0,2024-01-13
8303,treatment,0,0,2024-01-04
8304,treatment,0,0,2024-01-04
8305,treatment,0,0,2024-01-30
8306,treatment,0,0,2024-01-11
8307,treatment,0,0,2024-01-23
8308,treatment,0,0,2024-01-14
8309,treatment,0,0,2024-01-03
8310,treatment,0,0,2024-01-27
8311,treatment,0,0,2024-01-19
8312,treatment,0,0,2024-01-22
8313,treatment,0,0,2024-01-25
8314,treatment,0,0,2024-01-01
8315,treatment,0,0,2024-01-05
8316,treatment,0,0,2024-01-17
8317,treatment,0,0,2024-01-01
8318,treatment,0,0,2024-01-19
8319,treatment,0,0,2024-01-19
8320,treatment,0,0,2024-01-04
8321,treatment,0,0,2024-01-19
8322,treatment,0,0,2024-01-06
8323,treatment,0,0,2024-01-28
8324,treatment,0,0,2024-01-15
8325,treatment,0,0,2024-01-04
8326,treatment,0,0,2024-01-24
8327,treatment,0,0,2024-01-01
8328,treatment,1,30,2024-01-24
8329,treatment,0,0,2024-01-27
8330,treatment,0,0,2024-01-17
8331,treatment,0,0,2024-01-11
8332,treatment,0,0,2024-01-17
8333,treatment,0,0,2024-01-23
8334,treatment,0,0,2024-01-01
8335,treatment,0,0,2024-01-09
8336,treatment,0,0,2024-01-14
8337,treatment,1,30,2024-01-15
8338,treatment,0,0,2024-01-24
8339,treatment,0,0,2024-01-29
8340,treatment,0,0,2024-01-01
8341,treatment,0,0,2024-01-02
8342,treatment,0,0,2024-01-18
8343,treatment,0,0,2024-01-18
8344,treatment,0,0,2024-01-06
8345,treatment,1,30,2024-01-20
8346,treatment,0,0,2024-01-08
8347,treatment,0,0,2024-01-01
8348,treatment,0,0,2024-01-15
8349,treatment,0,0,2024-01-10
8350,treatment,0,0,2024-01-30
8351,treatment,0,0,2024-01-04
8352,treatment,0,0,2024-01-10
8353,treatment,0,0,2024-01-11
8354,treatment,0,0,2024-01-05
8355,treatment,0,0,2024-01-09
8356,treatment,0,0,2024-01-05
8357,treatment,0,0,2024-01-29
8358,treatment,0,0,2024-01-11
8359,treatment,0,0,2024-01-03
8360,treatment,0,0,2024-01-27
8361,treatment,0,0,2024-01-04
8362,treatment,0,0,2024-01-10
8363,treatment,0,0,2024-01-07
8364,treatment,0,0,2024-01-01
8365,treatment,0,0,2024-01-27
8366,treatment,0,0,2024-01-06
8367,treatment,0,0,2024-01-08
8368,treatment,0,0,2024-01-17
8369,treatment,0,0,2024-01-24
8370,treatment,0,0,2024-01-07
8371,treatment,0,0,2024-01-01
8372,treatment,0,0,2024-01-09
8373,treatment,0,0,2024-01-11
8374,treatment,0,0,2024-01-19
8375,treatment,0,0,2024-01-02
8376,treatment,0,0,2024-01-23
8377,treatment,0,0,2024-01-11
8378,treatment,0,0,2024-01-03
8379,treatment,0,0,2024-01-17
8380,treatment,0,0,2024-01-10
8381,treatment,0,0,2024-01-29
8382,treatment,0,0,2024-01-03
8383,treatment,0,0,2024-01-22
8384,treatment,0,0,2024-01-03
8385,treatment,0,0,2024-01-21
8386,treatment,0,0,2024-01-25
8387,treatment,1,300,2024-01-07
8388,treatment,0,0,2024-01-02
8389,treatment,0,0,2024-01-01
8390,treatment,0,0,2024-01-07
8391,treatment,0,0,2024-01-20
8392,treatment,0,0,2024-01-11
8393,treatment,1,30,2024-01-23
8394,treatment,0,0,2024-01-06
8395,treatment,0,0,2024-01-23
8396,treatment,0,0,2024-01-04
8397,treatment,0,0,2024-01-19
8398,treatment,0,0,2024-01-28
8399,treatment,0,0,2024-01-21
8400,treatment,1,300,2024-01-19
8401,treatment,0,0,2024-01-14
8402,treatment,1,300,2024-01-03
8403,treatment,0,0,2024-01-04
8404,treatment,0,0,2024-01-08
8405,treatment,0,0,2024-01-18
8406,treatment,0,0,2024-01-04
8407,treatment,0,0,2024-01-11
8408,treatment,0,0,2024-01-16
8409,treatment,0,0,2024-01-03
8410,treatment,0,0,2024-01-07
8411,treatment,0,0,2024-01-02
8412,treatment,1,30,2024-01-01
8413,treatment,0,0,2024-01-26
8414,treatment,0,0,2024-01-01
8415,treatment,0,0,2024-01-06
8416,treatment,0,0,2024-01-19
8417,treatment,0,0,2024-01-07
8418,treatment,0,0,2024-01-24
8419,treatment,0,0,2024-01-05
8420,treatment,0,0,2024-01-21
8421,treatment,0,0,2024-01-28
8422,treatment,0,0,2024-01-18
8423,treatment,0,0,2024-01-24
8424,treatment,0,0,2024-01-26
8425,treatment,0,0,2024-01-13
8426,treatment,0,0,2024-01-01
8427,treatment,0,0,2024-01-10
8428,treatment,1,300,2024-01-09
8429,treatment,0,0,2024-01-17
8430,treatment,0,0,2024-01-01
8431,treatment,0,0,2024-01-01
8432,treatment,0,0,2024-01-07
8433,treatment,0,0,2024-01-04
8434,treatment,0,0,2024-01-28
8435,treatment,1,30,2024-01-23
8436,treatment,0,0,2024-01-21
8437,treatment,0,0,2024-01-12
8438,treatment,0,0,2024-01-16
8439,treatment,0,0,2024-01-14
8440,treatment,0,0,2024-01-23
8441,treatment,0,0,2024-01-10
8442,treatment,0,0,2024-01-14
8443,treatment,0,0,2024-01-07
8444,treatment,0,0,2024-01-04
8445,treatment,0,0,2024-01-02
8446,treatment,0,0,2024-01-24
8447,treatment,0,0,2024-01-18
8448,treatment,0,0,2024-01-16
8449,treatment,0,0,2024-01-09
8450,treatment,0,0,2024-01-05
8451,treatment,0,0,2024-01-09
8452,treatment,0,0,2024-01-25
8453,treatment,0,0,2024-01-30
8454,treatment,0,0,2024-01-08
8455,treatment,1,300,2024-01-24
8456,treatment,0,0,2024-01-20
8457,treatment,0,0,2024-01-16
8458,treatment,0,0,2024-01-30
8459,treatment,1,300,2024-01-20
8460,treatment,0,0,2024-01-30
8461,treatment,1,300,2024-01-18
8462,treatment,1,300,2024-01-04
8463,treatment,0,0,2024-01-16
8464,treatment,0,0,2024-01-04
8465,treatment,1,300,2024-01-06
8466,treatment,0,0,2024-01-03
8467,treatment,0,0,2024-01-18
8468,treatment,0,0,2024-01-15
8469,treatment,0,0,2024-01-08
8470,treatment,0,0,2024-01-18
8471,treatment,0,0,2024-01-24
8472,treatment,0,0,2024-01-23
8473,treatment,0,0,2024-01-03
8474,treatment,0,0,2024-01-06
8475,treatment,0,0,2024-01-22
8476,treatment,0,0,2024-01-26
8477,treatment,0,0,2024-01-30
8478,treatment,0,0,2024-01-21
8479,treatment,0,0,2024-01-29
8480,treatment,1,300,2024-01-24
8481,treatment,0,0,2024-01-15
8482,treatment,0,0,2024-01-27
8483,treatment,1,30,2024-01-12
8484,treatment,1,300,2024-01-05
8485,treatment,0,0,2024-01-07
8486,treatment,0,0,2024-01-22
8487,treatment,0,0,2024-01-27
8488,treatment,0,0,2024-01-15
8489,treatment,0,0,2024-01-07
8490,treatment,0,0,2024-01-13
8491,treatment,0,0,2024-01-25
8492,treatment,0,0,2024-01-03
8493,treatment,0,0,2024-01-26
8494,treatment,1,300,2024-01-23
8495,treatment,0,0,2024-01-13
8496,treatment,1,300,2024-01-26
8497,treatment,1,30,2024-01-03
8498,treatment,0,0,2024-01-29
8499,treatment,0,0,2024-01-02
8500,treatment,0,0,2024-01-28
8501,treatment,0,0,2024-01-23
8502,treatment,0,0,2024-01-04
8503,treatment,0,0,2024-01-17
8504,treatment,1,300,2024-01-06
8505,treatment,0,0,2024-01-11
8506,treatment,0,0,2024-01-06
8507,treatment,0,0,2024-01-22
8508,treatment,0,0,2024-01-02
8509,treatment,1,30,2024-01-17
8510,treatment,0,0,2024-01-03
8511,treatment,0,0,2024-01-12
8512,treatment,0,0,2024-01-14
8513,treatment,0,0,2024-01-02
8514,treatment,0,0,2024-01-22
8515,treatment,0,0,2024-01-29
8516,treatment,0,0,2024-01-28
8517,treatment,1,30,2024-01-22
8518,treatment,1,300,2024-01-29
8519,treatment,0,0,2024-01-05
8520,treatment,0,0,2024-01-10
8521,treatment,0,0,2024-01-10
8522,treatment,0,0,2024-01-21
8523,treatment,0,0,2024-01-09
8524,treatment,0,0,2024-01-30
8525,treatment,0,0,2024-01-21
8526,treatment,0,0,2024-01-13
8527,treatment,0,0,2024-01-10
8528,treatment,0,0,2024-01-06
8529,treatment,0,0,2024-01-11
8530,treatment,0,0,2024-01-04
8531,treatment,1,300,2024-01-26
8532,treatment,0,0,2024-01-14
8533,treatment,0,0,2024-01-30
8534,treatment,0,0,2024-01-17
8535,treatment,0,0,2024-01-20
8536,treatment,0,0,2024-01-02
8537,treatment,0,0,2024-01-10
8538,treatment,1,30,2024-01-03
8539,treatment,0,0,2024-01-07
8540,treatment,0,0,2024-01-07
8541,treatment,0,0,2024-01-01
8542,treatment,0,0,2024-01-08
8543,treatment,0,0,2024-01-23
8544,treatment,0,0,2024-01-01
8545,treatment,0,0,2024-01-08
8546,treatment,0,0,2024-01-14
8547,treatment,0,0,2024-01-14
8548,treatment,0,0,2024-01-02
8549,treatment,0,0,2024-01-08
8550,treatment,0,0,2024-01-19
8551,treatment,1,30,2024-01-10
8552,treatment,0,0,2024-01-07
8553,treatment,0,0,2024-01-13
8554,treatment,0,0,2024-01-22
8555,treatment,0,0,2024-01-21
8556,treatment,0,0,2024-01-15
8557,treatment,0,0,2024-01-11
8558,treatment,0,0,2024-01-26
8559,treatment,0,0,2024-01-14
8560,treatment,0,0,2024-01-11
8561,treatment,0,0,2024-01-02
8562,treatment,1,30,2024-01-02
8563,treatment,0,0,2024-01-29
8564,treatment,1,300,2024-01-12
8565,treatment,0,0,2024-01-15
8566,treatment,0,0,2024-01-17
8567,treatment,1,300,2024-01-14
8568,treatment,1,300,2024-01-25
8569,treatment,0,0,2024-01-16
8570,treatment,0,0,2024-01-27
8571,treatment,0,0,2024-01-08
8572,treatment,0,0,2024-01-24
8573,treatment,0,0,2024-01-17
8574,treatment,0,0,2024-01-05
8575,treatment,0,0,2024-01-12
8576,treatment,0,0,2024-01-06
8577,treatment,0,0,2024-01-18
8578,treatment,0,0,2024-01-26
8579,treatment,0,0,2024-01-05
8580,treatment,0,0,2024-01-06
8581,treatment,0,0,2024-01-09
8582,treatment,0,0,2024-01-15
8583,treatment,1,300,2024-01-10
8584,treatment,0,0,2024-01-17
8585,treatment,0,0,2024-01-29
8586,treatment,0,0,2024-01-26
8587,treatment,0,0,2024-01-19
8588,treatment,0,0,2024-01-12
8589,treatment,0,0,2024-01-09
8590,treatment,0,0,2024-01-15
8591,treatment,0,0,2024-01-14
